review_id,pair_id,sample_group,en,uz,aligner_score,bicleaner_score,bifixer_score,length_ratio,risk_score,risk_flags,manual_label,manual_notes,llm_label,llm_confidence,llm_adequacy,llm_en_language_ok,llm_uz_language_ok,llm_reason,llm_model,llm_error
11,hplt_00007029,high_risk,"2015 Hot Sale Stainless Steel 316 Photo Etching Screen Made in ChinaFoshan Hermes Steel Co., Ltd.","Plitalar ishlab chiqarish zanglamas po'latdan yasalgan katlama ekranli xonani ajratuvchi qism XitoydanFoshan Hermes Steel Co., Ltd.",0.5072720050811768,0.9449999928474426,0.9049000144004822,1.350515463917526,9,number_mismatch|low_aligner|low_bicleaner,,,wrong,0.8,1,True,False,英文是关于不锈钢蚀刻屏的销售信息，而乌兹别克语则是关于从中国进口的钢板隔断的信息。主题和细节完全不同。,qwen-max,
12,hplt_00000598,random_control,"Since the odds of a win is said low, you must find at least one second r reason to play in the first place.","Agar g'alaba raqam yildan kam aytiladi, Agar birinchi joyda o'ynash kamida bitta ikkinchi r sababini topish lozim.",0.615568995475769,0.9990000128746032,0.9142000079154968,1.0654205607476634,4,low_aligner,,,wrong,0.9,1,True,False,乌兹别克语翻译中没有准确传达原句的意思，尤其是“find at least one second reason to play”这部分被错误地翻译了。,qwen-max,
13,hplt_00006394,random_control,"Sketches of paintings are presented in the Vladimir Cathedral in Kiev, and the work itself is in the Tretyakov Gallery.","Rasmlarning eskizlari Kievdagi Vladimir soborida taqdim etilgan, asarning o'zi esa Tretyakov galereyasida.",0.6079279780387878,1.0,0.9437999725341796,1.1226415094339623,4,low_aligner,,,correct,0.9,4,True,True,乌兹别克语翻译准确地传达了原文意思，没有任何关键信息丢失或添加。,qwen-max,
14,hplt_00000102,high_risk,Prokaryotic DNA is found in the central part of the cell: a darkened region called the nucleoid (Figure 1).,Prokaryotik DNK hujayraning markaziy qismida joylashgan: nukleoid deb ataladigan qoraygan hudud.,0.519087016582489,0.9300000071525574,0.9301999807357788,1.1145833333333333,9,number_mismatch|low_aligner|low_bicleaner,,,correct,0.9,4,True,True,乌兹别克语翻译准确地传达了原文意思，没有任何关键信息丢失或添加。,qwen-max,
15,hplt_00009734,random_control,These have two components: a rectal exam and a blood test to identify elevated levels of prostate-specific antigen (a possible sign of prostate cancer).,Bu ikkita komponentdan iborat: prostata o'ziga xos antijeni (prostata saratonining mumkin bo'lgan belgisi) darajasini aniqlash uchun rektal tekshiruv va qon tekshiruvi.,0.5299450159072876,0.996999979019165,0.9509000182151794,1.105263157894737,4,low_aligner,,,correct,0.8,4,True,True,乌兹别克语翻译准确地传达了原文意思，没有任何关键信息丢失或添加。,qwen-max,
16,hplt_00006645,random_control,Useful knowledge can be known by looking at the owner of,Foydali ilm san'at egasi qarab ma'lum bo'lishi mumkin.,0.6030229926109314,0.9980000257492064,0.9258999824523926,1.037037037037037,4,low_aligner,,,wrong,0.9,1,True,False,Uzbek句子与英文原句意思不符。英语句子指的是通过观察拥有者来了解有用的知识，而乌兹别克语句子的意思是可以通过观察技艺的主人来了解有益的知识或技能。,qwen-max,
17,hplt_00000327,high_risk,The financial industry has been slowly migrating from its historic home in the warren of streets around Wall Street to the more spacious and glamorous office towers of Midtown Manhattan.,Wall street konseptual maʼnoda moliyaviy va iqtisodiy kuchni ifodalaydi.,0.63960200548172,0.9470000267028807,1.0091999769210815,2.583333333333333,10,length_ratio|low_aligner|low_bicleaner,,,wrong,0.95,0,True,False,乌兹别克语翻译完全偏离了英文原文的意思。英文描述的是金融行业从华尔街附近迁移至曼哈顿中城的过程，而乌兹别克语则是在解释华尔街的概念性意义。,qwen-max,
18,hplt_00000365,random_control,Progesterone function in the body,Organizmdagi progesteron funktsiyasi,1.0,0.977999985218048,1.0096999406814575,1.0909090909090908,0,,,,correct,0.85,4,True,True,乌兹别克语准确地表达了英文原意，即在身体内孕酮的功能。,qwen-max,
19,hplt_00004912,high_risk,Retrieved 16 July 2006.,Qaraldi: 16-iyul 2006-yil.,0.5267639756202698,0.9210000038146972,0.7858999967575073,1.1304347826086956,9,low_aligner|low_bicleaner|low_bifixer,,,minor,0.8,3,True,True,虽然基本意思得到了保留，但是英文中的'retrieved'更倾向于表示检索或获取某信息，而乌兹别克语中的'qaraldi'更像是被查看或阅读了。,qwen-max,
20,hplt_00009265,high_risk,Anadrol is a compound derived from DHT (Dihydrotestosterone) with the addition of a 2-hydroxymethylene molecule.,"Anadrol ko'p tana geliştirmecilerin uchun kütleleştirme tsikli bir tez-tez ishlatiladigan tarkibiy qismi hisoblanadi, emas, balki bir dori yolg'iz foydalanish kerak deb. vazn daromad yanada jozibador bo'lishi va bir qiyin bo'ladi, Anadrol agar ko'proq kuchli sifat AOK aralashmalari hasrat qiladi.",0.5092729926109314,0.996999979019165,0.9484000205993652,2.6517857142857144,9,length_ratio|number_mismatch|low_aligner,,,wrong,0.9,0,True,False,乌兹别克语版本没有准确传达英文内容的核心信息，即Anadrol是从DHT衍生物加上一个2-羟甲基分子得到的化合物。相反，它讨论了Anadrol作为健美运动员使用的增重周期的一部分，这与原始句子完全不同。,qwen-max,
21,hplt_00006188,random_control,"Being a broad and interdisciplinary area, Human Biology relates to other areas of knowledge such as Nutrition, Anthropology, Human Anatomy and Medicine.","Insonning biologiyasi keng va fanlararo sohada bo'lgani uchun ovqatlanish, antropologiya, inson anatomiyasi va tibbiyot kabi boshqa bilim sohalariga tegishli.",0.5650150179862976,1.0,0.9506999850273132,1.0394736842105263,4,low_aligner,,,correct,0.9,4,True,True,句子的意思被准确地保留下来，翻译自然流畅。,qwen-max,
22,hplt_00004011,high_risk,"Retrieved December 15, 2012.",Qaraldi: 15-dekabr 2013-yil.,0.516398012638092,0.8489999771118164,0.7901999950408936,1.0,11,number_mismatch|low_aligner|low_bicleaner|low_bifixer,,,wrong,0.9,1,True,False,年份不一致，英语版本是2012年，乌兹别克语版本是2013年。,qwen-max,
23,hplt_00001490,random_control,"- Wide frequency range from 1KHZ to 20KHZ, working frequency can be designed by changing the coil and compensating capacitor according to the melting material, quantity, stirring effect desire, working noise, melting efficiency and other factors.","- 1KHZdan 20KHZgacha bo'lgan keng chastota diapazonida ish chastotasi mato va miqdori, aralashtirish effekti orzusi, ishlaydigan shovqin, eritish samaradorligi va boshqa omillarga muvofiq sariq va kompensatsion kondansatgichni o'zgartirib, loyihalash mumkin.",0.5387709736824036,0.9959999918937684,0.9419999718666076,1.048780487804878,4,low_aligner,,,minor,0.8,3,True,True,核心意思得到了保留，但一些术语的翻译略显生硬。,qwen-max,
24,hplt_00005686,high_risk,"Back In / O functions PS / 2-mouse and keyboard porter, WITH, eSATA, and S / PDIF in and out, 6 USB 2.0-porter, 2 LAN (one each from Intel and Realtek chips) and 5 audio connectors with TOSLINK thrown in, too.","orqa / O vazifalari PS / 2-Sichqoncha va klaviatura Porter, BILAN, eSATA va S / va amalga PDIF, 6 USB 2.0-Porter, 2 LAN (Bir Intel va Realtek chiplari har) va 5 Toslink bilan audio ulagichlari ham, tashlangan.",0.5372599959373474,0.906000018119812,0.8276000022888184,1.0,9,low_aligner|low_bicleaner|low_bifixer,,,wrong,0.9,1,True,False,乌兹别克语翻译中存在多个拼写错误和语法问题，导致句子难以理解。,qwen-max,
25,hplt_00008873,high_risk,11 Video Game Trends that Will Change the Future of the Industry,Android 7.0 Nugalı Review,0.5064190030097961,0.9980000257492064,0.9560999870300292,2.56,9,length_ratio|number_mismatch|low_aligner,,,wrong,0.9,0,True,False,乌兹别克语翻译与英语原文完全不同，主题也不同。,qwen-max,
26,hplt_00001335,high_risk,Many various ways of trading exist.,Chatbox va yordamchi xodimlar 24/7 ishlaydi,0.5,0.8270000219345093,0.9146000146865844,1.2285714285714286,9,number_mismatch|low_aligner|low_bicleaner,,,wrong,1.0,0,True,True,英文句子讲的是存在多种交易方式，而乌兹别克语句子说的是聊天框和助手24/7工作。,qwen-max,
27,hplt_00004921,high_risk,Retrieved 19 July 2006.,Qaraldi: 19-iyul 2006-yil.,0.5267639756202698,0.9100000262260436,0.7871000170707703,1.1304347826086956,9,low_aligner|low_bicleaner|low_bifixer,,,correct,1.0,4,True,True,翻译准确且自然。,qwen-max,
28,hplt_00006548,high_risk,The scooter is available with two battery options: 2.4 kWh and 4.8 kWh for a range up to 100 km.,"Skuter batareyaning ikkita varianti bilan ishlaydi: 2,4 kVt / soat va 100 kmgacha bo'lgan masofa uchun 4,8 kVt / soat.",0.5085660219192505,0.8069999814033508,0.8654000163078308,1.2291666666666667,9,number_mismatch|low_aligner|low_bicleaner,,,minor,0.9,3,True,True,电池容量单位从kWh被误译为kVt / soat（kW时），但核心意思基本保留。,qwen-max,
29,hplt_00002849,random_control,The development of the industry requires high-level knowledge and skills to meet the challenges of management and design with account of such aspects as economy and reliability.,"Tarmoqning rivoj topishi mutaxassislardan tejamkorlik va ishonchlilik tamoyillarini e`tiborga olgan holda, boshqaruv va loyihalash vazifalarini hal etish bo’yicha yuqori darajadgi bilim va ko’nikmalarni talab etadi.",0.5013250112533569,0.996999979019165,1.381100058555603,1.2146892655367232,4,low_aligner,,,correct,1.0,4,True,True,翻译准确且自然。,qwen-max,
30,hplt_00007049,random_control,References[edit],Sinonimlari[tahrirlash],0.7071070075035095,0.9359999895095824,1.037700057029724,1.4375,4,very_short|low_bicleaner,,,wrong,1.0,0,True,True,英文句子指的是参考文献部分，而乌兹别克语句子则指代同义词部分。,qwen-max,
31,hplt_00008068,high_risk,Spiegel Online.,Qaraldi: 10-yanvar 2009-yil.,0.6333199739456177,0.9480000138282776,0.8076000213623047,1.8666666666666667,12,very_short|number_mismatch|low_aligner|low_bicleaner|low_bifixer,,,wrong,0.9,1,True,False,英文是'Spiegel Online.'，而乌兹别克文的意思是'查看日期：2009年1月10日。'，两者意思完全不同。,qwen-max,
32,hplt_00006664,high_risk,27 December 2010.,Qaraldi: 19-may 2007-yil.,0.5267639756202698,0.9279999732971193,0.7681000232696533,1.4705882352941178,11,number_mismatch|low_aligner|low_bicleaner|low_bifixer,,,wrong,0.9,1,True,False,英文是'2010年12月27日。'，而乌兹别克文的意思是'查看日期：2007年5月19日。'，日期完全不同。,qwen-max,
33,hplt_00007973,high_risk,Boris Golender: Sergei Yesenin Museum in Tashkent (rus),Muzey haqida batafsil:,0.6333199739456177,0.8669999837875366,0.9470000267028807,2.5,10,length_ratio|low_aligner|low_bicleaner,,,wrong,0.9,1,True,False,英文提到了'Boris Golender: Sergei Yesenin Museum in Tashkent (rus)'，而乌兹别克文的意思是'关于博物馆的详细信息：'，两者内容不一致。,qwen-max,
34,hplt_00008540,high_risk,"In 1996, Klitschko graduated from the Pereyaslav-Khmelnytsky Pedagogical Institute (Ukraine)[12] and was accepted into the postgraduate study program at the Taras Shevchenko National University of Kyiv.",2022-yil Rossiyaning Ukrainaga bostirib kirishi[tahrir | manbasini tahrirlash],0.5178040266036987,0.959999978542328,0.9448999762535096,2.58974358974359,9,length_ratio|number_mismatch|low_aligner,,,wrong,0.9,1,True,False,英文讲述了Klitschko在1996年的教育经历，而乌兹别克文的意思是'2022年俄罗斯入侵乌克兰[编辑 | 编辑来源]'，两者内容完全不同。,qwen-max,
35,hplt_00000493,random_control,Click the button in that mail to activate your account.,Hisobingizni faollashtirish uchun xatdagi tugmani bosing.,0.6030229926109314,0.9660000205039978,0.9656999707221984,1.0363636363636364,4,low_aligner,,,correct,0.9,4,True,True,句子意思完全一致，翻译准确。,qwen-max,
36,hplt_00000629,random_control,"The table has also found wide application in physics, biology, engineering, and industry.","Jadvalda fizika, biologiya, muhandislik va sanoatda ham keng qo'llanilgan.",0.5929049849510193,0.9980000257492064,0.9398000240325928,1.2027027027027026,4,low_aligner,,,correct,1.0,4,True,True,句子意思忠实传达，自然流畅。,qwen-max,
37,hplt_00000097,random_control,The scooter can be ordered online and is shipped worldwide.,Skuterga onlayn buyurtma berish mumkin va butun dunyo bo'ylab jo'natiladi.,0.6332229971885681,1.0,0.9506999850273132,1.2542372881355932,4,low_aligner,,,correct,1.0,4,True,True,句子意思忠实传达，自然流畅。,qwen-max,
38,hplt_00004708,random_control,"From 1974 till 1986 years candidate of economics sciences, assistant professor, V.G.","1996-yillarda iqtisodiy yo’nalishlari bo’yicha yangi fakultet tashkil qilinishi sababli kafedra tarkibidan ""Aloqa korxonalarning iqtisodiyoti” kafedrasi ajraldi.",0.6080549955368042,0.9380000233650208,1.6793999671936035,1.9166666666666667,9,number_mismatch|low_aligner|low_bicleaner,,,wrong,1.0,0,True,False,乌兹别克语句子与英语句子意思完全不同，英语句子是关于某人从1974年到1986年的经历，而乌兹别克语句子是关于某个系的成立。,qwen-max,
39,hplt_00008174,random_control,"The lack of unnecessary information and a pleasant design allows you to quickly escape from everyday problems, plunging headlong into a huge variety of gambling entertainment.","Keraksiz ma'lumotlarning etishmasligi va yoqimli dizayni sizga kundalik muammolardan tezda qochib, turli xil qimor o'yin-kulgilariga kirib borishga imkon beradi.",0.6666719913482666,1.0,0.963599979877472,1.0869565217391304,0,,,,correct,1.0,4,True,True,句子意思忠实传达，自然流畅。,qwen-max,
40,hplt_00004990,high_risk,"In pursuing these aims, participants receive on-the-job training in the various services and units of the country’s internal affairs bodies.",Bugunga kelib kafedralarning soni 24 taga yetdi.,0.5179949998855591,0.9950000047683716,1.268100023269653,2.9166666666666665,9,length_ratio|number_mismatch|low_aligner,,,wrong,1.0,0,True,False,乌兹别克语句子与英语句子意思完全不同，英语句子是关于参与者在国家内务机构的各种服务和单位接受在职培训，而乌兹别克语句子是关于系的数量达到24个。,qwen-max,
41,hplt_00000587,high_risk,"12.08.07 : Fixed Russian language translation, thanks to Petr Vasilyev.","10.11.06 : Uchta yangi postfiltrlar: ""base64"", ""unix-to-unix"" va ""bin-to-hex"" qo'shildi, nazariy jihatdan tekshirilgan kombinaciyalar soni 4725'dir.",0.5194429755210876,1.0,0.8984000086784363,2.084507042253521,9,length_ratio|number_mismatch|low_aligner,,,wrong,1.0,1,True,False,日期和内容完全不同，翻译错误。,qwen-max,
42,hplt_00000039,random_control,- A changing magnetic field,- O'zgaruvchan magnit maydon,0.5171030163764954,1.0,0.9186999797821044,1.037037037037037,4,low_aligner,,,correct,1.0,4,True,True,意思准确传达，语言自然。,qwen-max,
43,hplt_00006403,high_risk,pcmag.com.,Qaraldi: 27-mart 2014-yil.,0.7745969891548157,0.9330000281333924,0.7817999720573425,2.6,11,length_ratio|very_short|number_mismatch|low_bicleaner|low_bifixer,,,wrong,1.0,1,True,False,原文是网站名称，译文却变成了访问日期，完全不符。,qwen-max,
44,hplt_00000563,high_risk,Retrieved 5 May 2014.,Qaraldi: 11-may 2014-yil.,0.5477229952812195,0.8309999704360962,0.7706999778747559,1.1904761904761905,11,number_mismatch|low_aligner|low_bicleaner|low_bifixer,,,wrong,1.0,1,True,False,日期不一致，且原句为'检索于'，而乌兹别克语句子为'查看于'，意思不同。,qwen-max,
45,hplt_00007996,random_control,"And dear Taurus, as mentioned earlier, you probably won't have the best time with an Aries sign either.","Va aziz Toros, avval aytib o'tganimizdek, sizda ham Qo'y belgisi bilan eng yaxshi vaqt bo'lmaydi.",0.5367100238800049,1.0,0.9180999994277954,1.0618556701030928,4,low_aligner,,,minor,0.9,3,True,True,星座名字翻译正确，但'And dear Taurus'被翻译成'Va aziz Toros'，虽然意思相近，但语气上略有不同。,qwen-max,
46,hplt_00001481,random_control,"High efficiency and energy saving: The internal heat heating method is adopted, and the molecules in the heating body directly induce magnetic energy to generate heat.",Yuqori samaradorlik va energiya tejash: Ichki issiqlik isitish usuli qabul qilinadi va isitish tanasidagi molekulalar issiqlik hosil qilish uchun to'g'ridan-to'g'ri magnit energiyani keltirib chiqaradi.,0.7444379925727844,1.0,0.9513999819755554,1.2095808383233533,0,,,,correct,0.9,4,True,True,翻译准确，意思完全一致。,qwen-max,
47,hplt_00000063,high_risk,The model is replaced by Type 506 / 04 A1.,Model Type 506 / 03 AM bilan almashtirilgan.,0.5720779895782471,0.8420000076293945,0.8012999892234802,1.0476190476190477,11,number_mismatch|low_aligner|low_bicleaner|low_bifixer,,,wrong,0.9,2,True,True,型号从506 / 04 A1错误地翻译成了506 / 03 AM。,qwen-max,
48,hplt_00007178,high_risk,Retrieved 16 July 2006.,Frosty Drew Observatory. 2012-06-15.,0.5267639756202698,0.9210000038146972,0.7858999967575073,1.565217391304348,11,number_mismatch|low_aligner|low_bicleaner|low_bifixer,,,wrong,0.9,1,True,True,乌兹别克语句子提到的是Frosty Drew天文台和2012-06-15日期，而英语句子是关于2006年7月16日的信息。,qwen-max,
49,hplt_00005119,random_control,How do you get access to this rich offering?,Ushbu boy taklifga qanday qilib kirishingiz mumkin?,0.6666669845581055,0.9660000205039978,0.9496999979019164,1.1590909090909092,0,,,,correct,0.8,4,True,True,翻译准确，意思完全一致。,qwen-max,
50,hplt_00005709,high_risk,Retrieved 31 March 2011.,Qaraldi: 31-mart 2011-yil.,0.5267639756202698,0.9480000138282776,0.7785999774932861,1.0833333333333333,9,low_aligner|low_bicleaner|low_bifixer,,,correct,0.9,4,True,True,翻译准确，意思完全一致。,qwen-max,
51,hplt_00003505,random_control,"Electromagnetic induction heating cable disk directly ACTS on the bottom of the pump through induction to generate a magnetic field, so that the pump generates heat itself.","Elektromagnit induksion isitish kabeli diski to'g'ridan-to'g'ri nasosning pastki qismida magnit maydon hosil qilish uchun induksiya orqali ishlaydi, shuning uchun nasos o'zi issiqlik hosil qiladi.",0.6083750128746033,1.0,0.9520999789237976,1.1395348837209305,4,low_aligner,,,correct,0.9,4,True,True,翻译准确，意思保留完整。,qwen-max,
52,hplt_00002249,random_control,"Retrieved March 8, 2021.",Qaraldi: 8-mart 2021-yil.,0.8164970278739929,0.912999987602234,0.7858999967575073,1.0416666666666667,5,low_bicleaner|low_bifixer,,,correct,0.9,4,True,True,翻译准确，意思保留完整。,qwen-max,
53,hplt_00007175,high_risk,Most stars are between 1 billion and 10 billion years old.,Yulduz yadrosidagi geliyni yoqib tugatganidan keyin sintez uglerod va kisloroddan iborat yadro qobigʻida davom etadi.,0.583873987197876,0.8460000157356262,0.910099983215332,2.0172413793103448,12,length_ratio|number_mismatch|low_aligner|low_bicleaner,,,wrong,0.9,0,True,False,乌兹别克语句子与英语句子的主题完全不同，英语句子在说大多数恒星的年龄范围，而乌兹别克语句子则在描述恒星核内的过程。,qwen-max,
54,hplt_00006476,random_control,This terrible event and the incredible grief that befell the artist forced him to paint with unprecedented heat.,Ushbu dahshatli voqea va rassomning boshiga tushgan dahshatli qayg'u uni misli ko'rilmagan issiqlik bilan bo'yashga majbur qildi.,0.6710579991340637,1.0,0.9505000114440918,1.1517857142857142,0,,,,correct,0.8,4,True,True,翻译准确，意思保留完整。,qwen-max,
55,hplt_00007373,random_control,- In the northern regions can be used only during the summer or install panoramic windows.,- Shimoliy viloyatlarda faqat yozda foydalanish mumkin yoki panoramik derazalar o'rnatilishi mumkin.,0.5618249773979187,1.0,0.9567999839782716,1.1111111111111112,4,low_aligner,,,correct,0.9,4,True,True,翻译准确，意思保留完整。,qwen-max,
56,hplt_00005062,high_risk,"The nearest airport is Louis Armstrong New Orleans International Airport, 11 mi from the property.","Eng yaqin aeroport - Nyu -Orlean xalqaro aeroporti - Louis Armstrong, 19 km uzoqlikda.",0.5144960284233093,0.9350000023841858,0.920799970626831,1.1395348837209305,9,number_mismatch|low_aligner|low_bicleaner,,,minor,0.9,3,True,True,距离从11英里转换为19公里时有轻微误差，实际应为约17.7公里。,qwen-max,
57,hplt_00005381,random_control,"In early November 2007, Athens, Bangkok, Singapore, Moscow, and Turin were selected by the IOC as the five candidate cities to host the inaugural Youth Olympic Games.[31] In January 2008, the candidates were further pared down to just Moscow and Singapore.","2007-yil noyabr oyi boshida Afina, Bangkok, Singapur, Moskva va Turin XOQ tomonidan ilk oʻsmirlar Olimpiya oʻyinlarini oʻtkazish uchun beshta nomzod shahar sifatida tanlandi.[25] 2008-yil yanvar oyida nomzodlar faqat Moskva va Singapurga qisqartirildi.",0.5658720135688782,0.9950000047683716,0.9467999935150146,1.0158730158730158,6,number_mismatch|low_aligner,,,correct,0.95,4,True,True,翻译准确且自然。,qwen-max,
58,hplt_00004913,high_risk,Retrieved 11 May 2007.,Qaraldi: 11-may 2007-yil.,0.5477229952812195,0.9419999718666076,0.7646999955177307,1.1363636363636365,9,low_aligner|low_bicleaner|low_bifixer,,,correct,0.95,4,True,True,翻译准确且自然。,qwen-max,
59,hplt_00009591,random_control,Psychologists say that the choice of style depends on what type of psycho we are.,"Psixologlar aytishicha, uslubni tanlash biz qanday psixologik turimizga bog'liq.",0.6692969799041748,1.0,0.9598000049591064,1.0125,0,,,,correct,0.95,4,True,True,翻译准确且自然。,qwen-max,
60,hplt_00003976,high_risk,Retrieved 9 September 2014.,Qaraldi: 9-sentabr 2014-yil.,0.5477229952812195,0.9430000185966492,0.8313000202178955,1.037037037037037,9,low_aligner|low_bicleaner|low_bifixer,,,correct,0.95,4,True,True,翻译准确且自然。,qwen-max,
61,hplt_00009009,random_control,The required disk space for an out-of-the-box Ubuntu installation is said to be 15 GB.,Ishlab chiqarilgan Ubuntu o'rnatilishi uchun zarur bo'lgan disk maydoni 15 GB deb aytiladi.,0.6157649755477905,0.9980000257492064,0.9103999733924866,1.058139534883721,4,low_aligner,,,correct,1.0,4,True,True,翻译准确，意思和细节都得到了忠实的保留。,qwen-max,
62,hplt_00003977,high_risk,Retrieved 4 January 2017.,Qaraldi: 4-yanvar 2017-yil.,0.5477229952812195,0.949999988079071,0.8209999799728394,1.08,9,low_aligner|low_bicleaner|low_bifixer,,,minor,0.8,3,True,True,核心意思被保留了，但'Qaraldi'（查阅）这个词不如'Retrieved'（检索/获取）准确。,qwen-max,
63,hplt_00002836,high_risk,They include:,Ular quyidagilardan iborat:,0.5773500204086304,0.9409999847412108,0.9735000133514404,2.076923076923077,11,length_ratio|very_short|low_aligner|low_bicleaner,,,correct,1.0,4,True,True,翻译准确，意思和细节都得到了忠实的保留。,qwen-max,
64,hplt_00007181,high_risk,Retrieved 4 October 2006.,"January 14, 1997. http://hubblesite.org/newscenter/archive/releases/1997/02/text/.",0.7745969891548157,0.9430000185966492,0.8151999711990356,3.28,12,length_ratio|number_mismatch|web_noise|low_bicleaner|low_bifixer,,,wrong,1.0,1,True,False,乌兹别克语句子与英语原句完全不同，日期和内容均不匹配。,qwen-max,
65,hplt_00006667,high_risk,Archived from the original on 27 May 2012.,Qaraldi: 6-dekabr 2019-yil.,0.6333199739456177,0.9300000071525574,0.8108999729156494,1.5555555555555556,11,number_mismatch|low_aligner|low_bicleaner|low_bifixer,,,wrong,1.0,1,True,False,乌兹别克语句子中的日期和动作与英语原句完全不符。,qwen-max,
66,hplt_00001192,random_control,"Space measures, We will use the method of Spheres.","maydon chora-tadbirlar, Biz harakat usuli foydalanamiz sohalar.",0.6031240224838257,0.9449999928474426,0.941100001335144,1.26,7,low_aligner|low_bicleaner,,,wrong,0.9,1,True,False,句子结构混乱，意思不准确。翻译中提到了'措施'和'行动方法'，但原文是关于使用球体的方法。,qwen-max,
67,hplt_00000240,high_risk,- Faculty of Engineering,- Muhandislik iqtisodiyoti va boshqaruv fakulteti,0.5015259981155396,0.8679999709129333,0.96670001745224,2.0416666666666665,10,length_ratio|low_aligner|low_bicleaner,,,wrong,0.95,1,True,True,乌兹别克语句增加了经济与管理的内容，而英语句只提到工程学院。,qwen-max,
