pair_id,en,uz,source,source_version,source_line,license,commercial_status,source_url,labse_score,token_overlap,english_function_words_in_uz,char_similarity,local_reject,local_reject_reason,llm_label,llm_confidence,llm_reason,selection_stage,final_llm_confidence,v2_label,v2_confidence,v2_reason,auditor_model,final_rank
24e49622c4d572e8c16c,Where's our son?,O‘g‘limiz qayerda?,Tatoeba,v2026-07-08,479,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.95062125,0.0,0,0.176471,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9777795625
c4e0371e6e23e7719f57,You can't eat money.,Pul yeyolmaysan.,Tatoeba,v2026-07-08,473,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.87232536,0.0,0,0.277778,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.942546412
0afc286db5f646187e24,I won't die.,O‘lmayman.,Tatoeba,v2026-07-08,270,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.92524755,0.0,0,0.272727,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9663613974999999
870db8b6777c73d66c68,How much money do you want?,Qancha pul istaysan?,Tatoeba,v2026-07-08,7,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9040363,0.0,0,0.297872,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.956816335
e693a4933262b881eb09,How did you accomplish this?,Siz buni qanday bajardingiz?,Tatoeba,v2026-07-08,427,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.92584217,0.0,0,0.178571,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9666289765
ba064d47e5d47a4b3c6c,The coffee is cold.,Kofe sovuq.,Tatoeba,v2026-07-08,172,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.84864086,0.0,0,0.266667,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.931888387
bd55c2c86ff34dee3776,You will help.,Yordam berasiz.,Tatoeba,v2026-07-08,288,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8956888,0.0,0,0.344828,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9530599599999999
964fd24dd9777b01c1ce,I don't have all the facts.,Menda hamma faktlar yo'q.,Tatoeba,v2026-07-08,236,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9638327,0.0,0,0.384615,False,,correct,1.0,,v1_reused_after_local_filter,1.0,,,,,0.983724715
9d24954641d35de68c53,I want to be a teacher.,O'qituvchi bo'lmoq istayman.,Tatoeba,v2026-07-08,282,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.909091,0.0,0,0.196078,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.95909095
8854bb8d8dfa27d1c84a,I have one friend.,Mening bir do'stim bor.,Tatoeba,v2026-07-08,380,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.92073464,0.0,0,0.195122,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.964330588
7b1f78f794b4dfb05233,Do you have a house?,Sizning uyingiz bormi?,Tatoeba,v2026-07-08,310,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9203493,0.0,0,0.095238,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.964157185
67279e306ffa148658aa,I'm a translator.,Men tarjimon.,Tatoeba,v2026-07-08,179,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9593457,0.0,0,0.4,False,,correct,1.0,,v1_reused_after_local_filter,1.0,,,,,0.9817055650000001
72a95ed00ed7f0e07907,Where are my watches?,Mening soatlarim qani?,Tatoeba,v2026-07-08,122,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8439493,0.0,0,0.325581,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.929777185
4c03d9dbf1704983a177,This is not a cat. This is a dog.,Bu mushuk emas. Bu it.,Tatoeba,v2026-07-08,234,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9537653,0.0,1,0.218182,False,,correct,1.0,,v1_reused_after_local_filter,1.0,,,,,0.979194385
8125da7e4deb13778c22,"Greetings, old friend!","Salam, eski do'stim!",Tatoeba,v2026-07-08,237,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.89928806,0.0,0,0.190476,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.954679627
91e86d88d23164f6402c,I went to school yesterday.,Men kecha maktabga bordim.,Tatoeba,v2026-07-08,69,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.91022223,0.0,0,0.339623,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9596000035
d98a25e30463bb3bc1ab,What did the doctor tell you?,Shifokor sizga nima aytib berdi?,Tatoeba,v2026-07-08,264,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9659512,0.0,0,0.295082,False,,correct,1.0,,v1_reused_after_local_filter,1.0,,,,,0.98467804
844cf3211ba8afab3f6a,I changed the baby's nappy.,Chaqaloqning tagligini o'zgartirdim.,Tatoeba,v2026-07-08,315,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.87786186,0.0,0,0.31746,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.945037837
1dbbb6e600396c644a98,There are some magazines in my room.,Mening xonamda bir qancha jurnallar bor.,Tatoeba,v2026-07-08,330,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.84060013,0.0,0,0.210526,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9282700585
8f6d93063be166f83063,You and Tom will be safe here.,Sen va Tom bu yerda xavfsiz bo'lasizlar.,Tatoeba,v2026-07-08,495,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9407927,0.142857,0,0.4,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9590710150000001
3449e9d1124abb4033fe,I've lost my passport!,Men pasportimni yo'qotib qo'ydim!,Tatoeba,v2026-07-08,258,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9313196,0.0,0,0.363636,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.96909382
e824d697841edd6378b4,Life on Earth may be expensive.,Dunyoda hayot qimmat bo'la oladi.,Tatoeba,v2026-07-08,342,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.84983665,0.0,0,0.1875,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9324264925
75ca12d67150cf44b2d2,I sometimes go to the cinema.,Ba'zan kinoteatrga boraman.,Tatoeba,v2026-07-08,338,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9567305,0.0,0,0.25,False,,correct,1.0,,v1_reused_after_local_filter,1.0,,,,,0.980528725
3069a7f40a4bec860f55,You will listen.,Siz tinglaysiz.,Tatoeba,v2026-07-08,292,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.89710736,0.0,0,0.193548,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.953698312
98a2c7696a7c718b1fde,Every colour has a meaning.,Har bir rangning ma'nosi bor.,Tatoeba,v2026-07-08,314,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.96107924,0.0,0,0.285714,False,,correct,1.0,,v1_reused_after_local_filter,1.0,,,,,0.982485658
a64c453cbf4cc4789cde,You are eating.,Sen yeyapsan.,Tatoeba,v2026-07-08,403,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.94055456,0.0,0,0.357143,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9732495520000001
c978d6ff566d3afc3784,Open your books.,Kitoblaringizni oching.,Tatoeba,v2026-07-08,337,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.886881,0.0,0,0.25641,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.94909645
e29572804069e17dbd34,She can speak.,U gapira oladi.,Tatoeba,v2026-07-08,335,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.94620854,0.0,0,0.344828,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.975793843
3377bbbf833f1402173f,We are eating.,Biz yeyapmiz.,Tatoeba,v2026-07-08,406,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9371774,0.0,0,0.296296,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.97172983
aa1525fa0d37bf233a87,I saw a rabbit in the forest.,O'rmonda bir quyon ko'rdim.,Tatoeba,v2026-07-08,376,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9000317,0.0,0,0.357143,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.955014265
7a807f88bba793035258,Where are my clocks?,Mening soatlarim qani?,Tatoeba,v2026-07-08,125,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8506441,0.0,0,0.285714,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.932789845
0b40e051dec8aed53526,I speak Uzbek.,Men o'zbekcha gapiraman.,Tatoeba,v2026-07-08,324,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9261818,0.0,0,0.315789,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.96678181
44324a1913fb5392fa9d,Tom owns a recording studio.,Tomning ovoz yozish studiyasi bor.,Tatoeba,v2026-07-08,503,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8557615,0.0,0,0.483871,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.935092675
72c2474b07b4c0d42388,Your house is big.,Sening uying katta.,Tatoeba,v2026-07-08,212,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9636388,0.0,0,0.324324,False,,correct,1.0,,v1_reused_after_local_filter,1.0,,,,,0.9836374600000001
29f0dd5b8bc00dcb4c87,We all thought that Tom might kill himself.,Biz hammamiz Tom o'zini o'ldirishi mumkin deb o'ylagandik.,Tatoeba,v2026-07-08,467,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9365581,0.125,0,0.277228,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.958951145
5f3ec1d518303b80a97c,I am very smart.,Men juda aqlliman.,Tatoeba,v2026-07-08,456,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9422466,0.0,0,0.294118,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.97401097
5ddfefa6f72ae74eae05,How old are you?,Yoshingiz nechada?,Tatoeba,v2026-07-08,161,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.905229,0.0,0,0.176471,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9573530499999999
7f314e778a82e5e5c63c,We eat.,Biz yeyapmiz.,Tatoeba,v2026-07-08,405,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.95203173,0.0,0,0.3,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9784142785
4eb2db3f5012ad9cab72,This is beautiful.,Bu go'zal.,Tatoeba,v2026-07-08,252,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.916782,0.0,0,0.285714,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9625519
69e39c55fbba96ecaaea,Do you love your mother?,Onangizni sevasizmi?,Tatoeba,v2026-07-08,411,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9445373,0.0,0,0.227273,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.975041785
3795617489acd4d9e70f,His eyes were dark.,Uning ko'zlari qora edi.,Tatoeba,v2026-07-08,344,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8728075,0.0,0,0.232558,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.942763375
033efbd49b6fa4592706,Emily is English.,Emili ingliz.,Tatoeba,v2026-07-08,341,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.89400285,0.0,0,0.733333,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9523012825
73bf5f2ec09094bc7c9f,Life's a ruin without you.,Sensiz hayot barbod.,Tatoeba,v2026-07-08,109,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8717973,0.0,0,0.347826,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9423087849999999
09b5fd76c3188bb861c1,It is my dog.,U mening itim.,Tatoeba,v2026-07-08,244,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8867368,0.0,0,0.37037,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.94903156
25f3f45e039d82e90f12,He avoided danger.,U xavfdan qutildi.,Tatoeba,v2026-07-08,434,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.850986,0.0,0,0.388889,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9329436999999999
e855dd277fdca1ddc0e4,He went to Ashkhabad.,U Ashxobodga bordi.,Tatoeba,v2026-07-08,392,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8697007,0.0,0,0.4,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.941365315
51c6c9ebc1377aaca495,She is here.,U bu yerda.,Tatoeba,v2026-07-08,347,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9251947,0.0,0,0.434783,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.966337615
82b4901a40b974f6fb06,I don't like owing money to my friends.,Do‘stlarimdan qarzdor bo‘lishni yoqtirmayman.,Tatoeba,v2026-07-08,490,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8598417,0.0,0,0.119048,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.936928765
cadd7d04b1aa2cdb6b73,Who rules the world?,Dunyoni kim boshqaradi?,Tatoeba,v2026-07-08,514,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.93945384,0.0,0,0.186047,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.972754228
b8d5abd34931ce5c2ca4,Do you have a house?,Sening uying bormi?,Tatoeba,v2026-07-08,308,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.91741306,0.0,0,0.153846,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.962835877
57f8406c24f4933df10d,Didn't you see my birds?,Siz mening qushlarimni ko'rmadingizmi?,Tatoeba,v2026-07-08,213,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9314891,0.0,0,0.193548,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.969170095
9f5597208f9aab5539d3,How much money do you want?,Qancha pul xohlaysan?,Tatoeba,v2026-07-08,5,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9204629,0.0,0,0.333333,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.964208305
15a1f30c25bcb6d4ba6b,He will never acquiesce.,U hech qachon rozi bo'lmaydi.,Tatoeba,v2026-07-08,431,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.92306674,0.0,0,0.264151,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.965380033
aeaa9f0f192d1ba458a4,I was lucky.,Men omadli edim.,Tatoeba,v2026-07-08,66,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9415979,0.0,0,0.214286,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.973719055
fe0a00662b0b39f2cd79,I've seen her before.,Men oldin uni ko'rgan edim.,Tatoeba,v2026-07-08,275,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9294787,0.0,0,0.208333,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.968265415
1ebca1817c34560370ec,I will go to the school tomorrow.,Men ertaga maktabga boraman.,Tatoeba,v2026-07-08,322,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9405753,0.0,0,0.229508,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.973258885
f1ae8aedd8c6c9f6b443,I decided to be a doctor.,Shifokor bo'lishga qaror qildim.,Tatoeba,v2026-07-08,65,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9278155,0.0,0,0.315789,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.967516975
6b4b8dbe424a3204d133,You are eating.,Siz yeyapsiz.,Tatoeba,v2026-07-08,404,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.93600833,0.0,0,0.285714,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9712037485
2e39d8bb6e25e91374f0,This shop does not sell women's clothing.,Bu do‘konda ayollar kiyimlari sotilmaydi.,Tatoeba,v2026-07-08,494,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.92458355,0.0,0,0.243902,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9660625975
839bff3e7d5d3a6946a2,Social media waste your time.,Ijtimoiy tarmoqlar vaqtingizni yo‘qotadi.,Tatoeba,v2026-07-08,470,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8863436,0.0,0,0.342857,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.94885462
e8a94b373f9ce1822dff,That is beautiful.,Bu go'zal.,Tatoeba,v2026-07-08,238,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.89922404,0.0,0,0.214286,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9546508180000001
226a9d2b1cbbba075d8c,Do you have a house?,Uying bormi?,Tatoeba,v2026-07-08,307,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9266762,0.0,0,0.125,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.96700429
211522c710d6817bc1b9,Where's our daughter?,Qizimiz qayerda?,Tatoeba,v2026-07-08,480,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.95573837,0.0,0,0.27027,False,,correct,1.0,,v1_reused_after_local_filter,1.0,,,,,0.9800822665
a8fe1043d612d467c0bd,"I need a spoon, a fork, and a knife. Thank you.","Menga qoshiq, vilka va pichoq kerak. Rahmat.",Tatoeba,v2026-07-08,226,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.921362,0.0,0,0.351648,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.9646129
a5f4cd5c501027aaa77a,They spent all the money.,Ular hamma pulni sarflashdi.,Tatoeba,v2026-07-08,508,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9390845,0.0,0,0.264151,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.972588025
c638eefaa6629519ce60,The water was hot.,Suv issiq edi.,Tatoeba,v2026-07-08,375,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.9361385,0.0,0,0.125,False,,,,,v2_new_audit,1.0,correct,1.0,,qwen3.6-plus,0.971262325
